Indochina Encompassed,29,"From the vibrant cityscape of Bangkok to Halong Bay's magnificent limestone karsts, this trip encompasses the highlights of Indochina. Marvel at the wonders of Angkor Wat, sail the Mekong and savour noodles in Chiang Mai. Shop for souvenirs in Ho Chi Minh City and join the locals sipping coffee at a lakeside cafe in Hanoi. With hotels, transport and a number of included activities arranged by our CEOs, this adventure offers up the perfect combination of must-see highlights and free time.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATIE.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATIE/ATIE_banner_thailand_rice.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
"Thailand, Laos and Vietnam Adventure",22,"From the vibrant cityscape of Bangkok to Halong Bay's magnificent limestone karsts, this trip encompasses the highlights of Indochina. Marvel at the majestic granite peak of Doi Suthep, explore a traditional Hmong village, and savour noodles in Chiang Mai. Shop for souvenirs in Ho Chi Minh City and join the locals sipping coffee at a lakeside café in Hanoi. With hotels, transport, and a number of included activities arranged by our CEOs, this adventure offers up the perfect combination of must-see highlights and free time. ","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATLV.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/vietnam/ATIC/ATIC-Vietnam%20Hoi%20An%20Bay%20Boats%20Sunset-Jaymie%20Bachiu%202012-IMG6797%20Lg%20RGB.jpg,"[[""VN"", ""Viet Nam""], [""LA"", ""Lao People's Democratic Republic""], [""TH"", ""Thailand""]]"
Northern Thailand & Koh Phi Phi Sailing Adventure,12,"From the temples of Northern Thailand to nights spent aboard a yacht on the Andaman, you'll discover the best this diverse country has to offer. Cycle amongst pagodas and swim in some of the clearest waters you'll ever see. With a knowledgeable CEO leading the way and an experienced captain navigating the pristine southern islands, this tour ensures your accommodation and transportation are covered—so you can choose the activities and sights that interest you.","[""Chill Out"", ""Yacht-based Adventures"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATNA.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNA/TATECT.jpg,"[[""TH"", ""Thailand""]]"
Kingdoms of Thailand,12,"It’s difficult to fit all the varied experiences Thailand makes possible into 12 days, but we found a way. The plot of this comfort-focused trip is filled with tales of triumph, tenderness and poignancy; golden monasteries, Thai cooking classes and visits to thriving night markets are tempered with personal contact with gentle Asian elephants at a conservation centre and a sobering journey to Hellfire Pass along the Death Railway, where legions of POWs met a cruel fate in World War II. Prepare to return home a different person.","[""Photography"", ""Chill Out"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Upgraded"", ""2"", ""Merchandising"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATNC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNC/ATNC.jpg,"[[""TH"", ""Thailand""]]"
Northern Thailand Discovery,9,"From the buzzing night market of Chiang Mai and the elephants of Lampang to delicious food and beautiful textiles, immerse yourself in the incredible culture of the region. Cycle through the ancient city of Sukhothai, climb up to the Buddhist temples at Doi Suthep and enjoy the beauty of the hills surrounding Chiang Mai. Our expert CEOs will take the hassle out of planning and help you find the secluded spots only the locals know.","[""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Merchandising"", ""Top Seller"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATND.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATND/ATND-golden-budah.jpg,"[[""TH"", ""Thailand""]]"
Northern Thailand Experience,12,"Meet saffron-robed monks, visit hilltribe villages and delve into the different on an adventure that includes Thailand's wild northwest corner. You'll stretch your legs and your mind on a three-day trek to hilltribe villages, each with their own language and religions. Whether you're walking the ancient streets of Ayutthaya or planning some shopping, our CEOs will help you discover places you wouldn't otherwise have known were there. And with plenty of free time to explore on your own, this trip will let you really absorb the spirit of this diverse country.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Merchandising"", ""New Trips"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATNE.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNE/ATNE.jpg,"[[""TH"", ""Thailand""]]"
Northern Thailand & Koh Samui Sailing Adventure,15,"Grab some culture in the north and then discover the beauty of the Thai Islands on this 15-day adventure. A combination of our Thailand Sailing Adventure—Koh Samui to Koh Samui, and a week in the culturally unique north, this journey gives you the chance to experience elephants in Chiang Rai and architectural treasures of Sukhothai before diving into the crystal clear waters off of Koh Ang Thong. With an experienced captain navigating the southern islands and the chance to dance under the southern stars, this a unique and relaxed tour of Thailand.","[""Photography"", ""Chill Out"", ""Yacht-based Adventures"", ""Wildlife/Nature"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATNK.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNK/ATNK_thai_sailing.jpg,"[[""TH"", ""Thailand""]]"
Northern Thailand & Phuket Sailing Adventure,15,"Thirteenth century pagodas, historical tours of the Golden Triangle, local handicrafts of hilltribe markets and delicious curries—experience the highlights of Thailand. Cruise the islands of the Andaman Sea on a private catamaran, dine on Thai cuisine and sleep moored under the stars. This two-week trip offers the history and culture of the north and the beautiful beaches and coves of the south. With a CEO leading the way and an experienced captain navigating the islands, this tour offers a combination of guided excursions and free time to explore on your own.","[""Chill Out"", ""Yacht-based Adventures"", ""Culture/History"", ""Classic"", ""Standard"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATNS.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATNS/ATNS_banner_thailand_sailing_lagoon_380_3.jpg,"[[""TH"", ""Thailand""]]"
Explore Cambodia & Laos—Volunteer,15,"Spend time volunteering with one of our projects in Laos and Cambodia and you'll take away so much more than souvenirs or photographs—you'll engage the local community with building and education initiatives. And you’ll still have the opportunity to explore incredible ruins at Angkor Wat and experience French influences in riverside cafes. Whether you're marveling at stunning scenery, Buddhist monasteries or the face of a smiling child, this journey will allow you to dig deep into the people and culture of South East Asia.","[""Volunteer"", ""Wildlife/Nature"", ""Culture/History"", ""Standard"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATPC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATPC/ATPC_banner_planeterra_project_cambodia_kids.jpg,"[[""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
Volunteer– Cambodia & Laos,15,"Spend time volunteering with one of our projects in Laos and Cambodia, and you'll take away so much more than souvenirs or photographs—you'll engage the local community with building and education initiatives, and still have the opportunity to explore incredible ruins at Angkor Wat and experience French influences in riverside cafés. Whether you're marvelling at stunning scenery, Buddhist monasteries or the face of a smiling child, this journey will allow you to dig deep into the people and culture of South East Asia.","[""Volunteer"", ""Wildlife/Nature"", ""Culture/History"", ""Classic"", ""Standard"", ""3"", ""Planeterra Project"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATPC.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATPC/ATPC_banner_planeterra_project_cambodia_kids.jpg,"[[""TH"", ""Thailand""], [""LA"", ""Lao People's Democratic Republic""], [""KH"", ""Cambodia""]]"
Roam South East Asia,21,"Feast on a Nyonya delicacy in Melaka or delicious street food in Singapore as you hit the highlights of South East Asia. With other travellers your own age, you’ll enjoy this adventure’s pace, exploring the hilltribes of Northern Thailand or mellowing out on the white-sand beaches of the exotic south—it’s your choice. With your accommodation and transport arranged by our expert CEO, you’ll enjoy the freedom of roaming where you want to and choosing your activities—cross into Malaysia to experience mouthwatering Laksa while shopping in KL's night market or take high tea at Raffles in Singapore.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATRA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRA/ATRA_banner_laos_monks.jpg,"[[""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
South East Asia on a Shoestring,21,"Feast on a Nyonya delicacy in Melaka or delicious street food in Singapore as you hit the highlights of South East Asia. With other travellers your own age, you’ll enjoy this adventure’s pace, exploring the hilltribes of Northern Thailand or mellowing out on the white-sand beaches of the exotic south—it’s your choice. With your accommodation and transport arranged by our expert CEO, you’ll enjoy the freedom of roaming where you want to and choosing your activities—cross into Malaysia to experience mouthwatering Laksa while shopping in KL's night market or take high tea at Raffles in Singapore.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2013/ATRA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATRA/ATRA-Thailand%20Chang%20Mai%20Elephant%20Ride%20Travellers%20Paul%20Jorja%20Taylor-Shereen%20Mroueh%202013-%20HN1A5999%20Processed%20Lg%20RGB.jpg,"[[""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Southeast Asia on a Shoestring,21,"Feast on a Nyonya delicacy in Melaka or delicious street food in Singapore as you hit the highlights of Southeast Asia. With other travellers your own age, you’ll enjoy this adventure’s pace, exploring the hilltribes of northern Thailand or mellowing out on the white-sand beaches of the exotic south—it’s your choice. With your accommodation and transport arranged by our expert CEO, you’ll enjoy the freedom of roaming where you want to and choosing your activities—cross into Malaysia to experience mouthwatering laksa while shopping in KL's night market or take high tea at Raffles in Singapore.","[""Wildlife/Nature"", ""Trekking/Hiking"", ""Culture/History"", ""Yolo"", ""Basic"", ""3"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2014/ATRA.png,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/thailand/ATICD/cyoa_asia_vietnam_hanoi_street.jpg,"[[""MY"", ""Malaysia""], [""TH"", ""Thailand""], [""SG"", ""Singapore""]]"
Roam Cambodia,10,"Marvel at the incredible Khmer ruins of Angkor Wat and the clear turquoise waters at Sihanoukville. This journey packages Cambodia’s treasures into ten well-paced days. Brave Ho Chi Minh City’s jam-packed streets with other travellers your own age—you can be sure they’ll keep pace with you—or check out the more laid back waterways of Vietnam’s Mekong Delta. With your accommodation, transportation and general trip logistics arranged, you can concentrate on choosing the activities that interest you.","[""Wildlife/Nature"", ""Culture/History"", ""Yolo"", ""Basic"", ""2"", ""Small Group""]",Bangkok,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/maps/2012/ATRC.jpg,https://gadventures.b.ssl.fastly.net/media-server/dynamic/admin/trip-banners/asia/cambodia/ATRC/ATRC_banner_cambodia_monks_.jpg,"[[""VN"", ""Viet Nam""], [""TH"", ""Thailand""], [""KH"", ""Cambodia""]]"
